country,year,womenJobCategory,womenPercents,menJobCategory,menPercents
Vietnam,2005,Agriculture,56.95999908,Agriculture,52.86000061
Vietnam,2006,Service,30.31999969,Service,26.13999939
Vietnam,2006,Industry,15.89999962,Industry,24.15999985
Vietnam,2006,Agriculture,53.77999878,Agriculture,49.70000076
Vietnam,2007,Service,32.43999863,Service,28.37000084
Vietnam,2007,Industry,16.09000015,Industry,24.37999916
Vietnam,2007,Agriculture,51.47999954,Agriculture,47.25
Vietnam,2008,Service,32.59999847,Service,28.31999969
Vietnam,2008,Industry,16.44000053,Industry,25.22999954
Vietnam,2008,Agriculture,50.95999908,Agriculture,46.45000076
Vietnam,2009,Service,33.00999832,Service,28.37000084
Vietnam,2009,Industry,16.96999931,Industry,26.36000061
Vietnam,2009,Agriculture,50.02000046,Agriculture,45.27000046
Vietnam,2010,Service,31.55999947,Service,27.84000015
Vietnam,2010,Industry,17.25,Industry,25.71999931
Vietnam,2010,Agriculture,51.18999863,Agriculture,46.43999863
Vietnam,2011,Service,32.49000168,Service,28.5
Vietnam,2011,Industry,16.55999947,Industry,25.62000084
Vietnam,2011,Agriculture,50.95000076,Agriculture,45.88999939
Vietnam,2012,Service,33.65999985,Service,29.39999962
Vietnam,2012,Industry,16.84000015,Industry,25.21999931
Vietnam,2012,Agriculture,49.50999832,Agriculture,45.38999939
Vietnam,2013,Service,34.25999832,Service,29.92000008
Vietnam,2013,Industry,16.95999908,Industry,25.09000015
Vietnam,2013,Agriculture,48.77999878,Agriculture,44.99000168
Vietnam,2014,Service,34.38000107,Service,30.21999931
Vietnam,2014,Industry,17.5,Industry,25.10000038
Vietnam,2014,Agriculture,48.13000107,Agriculture,44.68000031
Vietnam,2015,Service,35.24000168,Service,31.40999985
Vietnam,2015,Industry,19.31999969,Industry,25.87999916
Vietnam,2015,Agriculture,45.45000076,Agriculture,42.70999908
Vietnam,2016,Service,35.75,Service,31.20000076
Vietnam,2016,Industry,20.77000046,Industry,28.43000031
Vietnam,2016,Agriculture,43.47999954,Agriculture,40.38000107
Vietnam,2017,Service,36.72000122,Service,31.62999916
Vietnam,2017,Industry,21.80999947,Industry,29.42000008
Vietnam,2017,Agriculture,41.47000122,Agriculture,38.95000076
Vietnam,2018,Service,37.54000092,Service,32.02000046
Vietnam,2018,Industry,22.55999947,Industry,30.37999916
Vietnam,2018,Agriculture,39.90000153,Agriculture,37.59999847
Vietnam,2019,Service,38.41999817,Service,32.50999832
Vietnam,2019,Industry,23.28000069,Industry,31.26000023
Vietnam,2019,Agriculture,38.29999924,Agriculture,36.22999954
Vietnam,2020,Service,0,Service,0
Vietnam,2020,Industry,0,Industry,0
Vietnam,2020,Agriculture,0,Agriculture,0
Vietnam,2021,Service,0,Service,0
Vietnam,2021,Industry,0,Industry,0
Vietnam,2021,Agriculture,0,Agriculture,0
